date	time	source_timestamp	Alabama	Alaska	Arizona	Arkansas	American Samoa	California	Colorado	Connecticut	Delaware	District of Columbia	Florida	Georgia	Guam	Hawaii	Idaho	Illinois	Indiana	Iowa	Kansas	Kentucky	Louisiana	Maine	Maryland	Massachusetts	Michigan	Minnesota	Mississippi	Missouri	Montana	Nebraska	Nevada	New Hampshire	New Jersey	New Mexico	New York	North Carolina	North Dakota	Northern Mariana Islands	Ohio	Oklahoma	Oregon	Pennsylvania	Puerto Rico	Rhode Island	South Carolina	South Dakota	Tennessee	Texas	US Virgin Islands	Utah	Vermont	Virginia	Washington	West Virginia	Wisconsin	Wyoming
2020-03-30	18:30:56	2020-03-30 19:30:00	921-19-NA	114-16-NA	1,157-16-NA	473-16-NA	0--NA	5,763-15-NA	2,307-40-NA	2,571-72-NA	264-27-NA	401-57-NA	5,483-26-NA	2,809-26-NA	56--NA	204-14-NA	415-23-NA	5,057-40-NA	1,786-27-NA	424-13-NA	368-13-NA	480-11-NA	4,025-87-NA	275-20-NA	1,413-23-NA	5,752-83-NA	6,498-65-NA	576-10-NA	847-28-NA	1,031-17-NA	177-17-NA	145-7-NA	1,008-33-NA	258-19-NA	16,636-187-NA	281-13-NA	66,497-342-NA	1,307-12-NA	109-14-NA	2--NA	1,933-17-NA	481-12-NA	606-14-NA	4,087-32-NA	174-5-NA	408-39-NA	774-15-NA	101-11-NA	1,834-27-NA	2,877-10-NA	30--NA	806-25-NA	256-41-NA	1,020-12-NA	4,896-64-NA	145-8-NA	1,221-21-NA	94-16-NA
2020-03-30	19:00:38	2020-03-30 20:00:00	921-19-NA	114-16-NA	1,157-16-NA	473-16-NA	0--NA	5,763-15-NA	2,307-40-NA	2,571-72-NA	264-27-NA	495-70-NA	5,483-26-NA	3,032-29-NA	58--NA	204-14-NA	415-23-NA	5,057-40-NA	1,786-27-NA	424-13-NA	368-13-NA	480-11-NA	4,025-87-NA	275-20-NA	1,413-23-NA	5,752-83-NA	6,498-65-NA	576-10-NA	847-28-NA	1,031-17-NA	177-17-NA	145-7-NA	1,008-33-NA	258-19-NA	16,636-187-NA	281-13-NA	66,497-342-NA	1,307-12-NA	109-14-NA	2--NA	1,933-17-NA	481-12-NA	606-14-NA	4,087-32-NA	174-5-NA	408-39-NA	774-15-NA	101-11-NA	1,834-27-NA	2,877-10-NA	30--NA	806-25-NA	256-41-NA	1,020-12-NA	4,896-64-NA	145-8-NA	1,221-21-NA	94-16-NA
2020-03-30	19:08:18	2020-03-30 20:00:00	921-19-NA	114-16-NA	1,157-16-NA	473-16-NA	0--NA	5,763-15-NA	2,307-40-NA	2,571-72-NA	264-27-NA	495-70-NA	5,483-26-NA	3,032-29-NA	58--NA	204-14-NA	415-23-NA	5,057-40-NA	1,786-27-NA	424-13-NA	368-13-NA	480-11-NA	4,025-87-NA	275-20-NA	1,413-23-NA	5,752-83-NA	6,498-65-NA	576-10-NA	847-28-NA	1,031-17-NA	177-17-NA	145-7-NA	1,008-33-NA	258-19-NA	16,636-187-NA	281-13-NA	66,497-342-NA	1,307-12-NA	109-14-NA	2--NA	1,933-17-NA	481-12-NA	606-14-NA	4,087-32-NA	174-5-NA	408-39-NA	774-15-NA	101-11-NA	1,834-27-NA	2,877-10-NA	30--NA	806-25-NA	256-41-NA	1,020-12-NA	4,896-64-NA	145-8-NA	1,221-21-NA	94-16-NA
2020-04-01	22:20:49	2020-04-01 22:50:00	1105-23-NA	143-20-NA	1413-19-NA	584-19-NA	0--NA	8155-21-NA	3342-58-NA	3557-100-NA	368-38-NA	586-83-NA	7495-35-NA	4748-45-NA	77--NA	258-18-NA	673-38-NA	6980-55-NA	2565-38-NA	549-17-NA	482-17-NA	684-15-NA	6424-138-NA	344-26-NA	1985-33-NA	7738-112-NA	9334-93-NA	689-12-NA	1073-36-NA	1581-26-NA	217-20-NA	214-11-NA	1279-42-NA	415-31-NA	22255-251-NA	363-17-NA	83712-430-NA	1584-15-NA	147-19-NA	6--NA	2547-22-NA	719-18-NA	736-17-NA	5805-45-NA	286-9-NA	566-53-NA	1239-24-NA	129-15-NA	2683-39-NA	3997-14-NA	30--NA	1012-32-NA	321-51-NA	1484-17-NA	5984-79-NA	191-11-NA	1550-27-NA	137-24-NA
2020-04-01	23:42:02	2020-01-02 12:20:00	1107-23-NA	137-19-NA	1530-21-NA	584-19-NA	0--NA	9870-25-NA	3342-58-NA	3557-100-NA	368-38-NA	586-83-NA	7773-36-NA	4748-45-NA	77--NA	256-18-NA	668-37-NA	6980-55-NA	2565-38-NA	547-17-NA	494-17-NA	687-15-NA	6424-138-NA	344-26-NA	1986-33-NA	7738-112-NA	9315-93-NA	689-12-NA	1073-36-NA	1671-27-NA	217-20-NA	214-11-NA	1279-42-NA	415-31-NA	22255-251-NA	387-18-NA	84025-432-NA	1754-17-NA	142-19-NA	6--NA	2547-22-NA	721-18-NA	736-17-NA	6063-47-NA	286-9-NA	566-53-NA	1239-24-NA	129-15-NA	2933-43-NA	4607-16-NA	30--NA	1011-32-NA	321-51-NA	1483-17-NA	5923-78-NA	191-11-NA	1573-27-NA	137-24-NA
2020-04-02	12:25:20	2020-04-02 13:30:00	1109-23-NA	141-19-NA	1530-21-NA	624-21-NA	0--NA	9937-25-NA	3342-58-NA	3557-100-NA	368-38-NA	653-93-NA	7773-36-NA	4748-45-NA	82--NA	256-18-NA	672-38-NA	6980-55-NA	2774-41-NA	550-17-NA	505-17-NA	687-15-NA	6424-138-NA	376-28-NA	2331-39-NA	7738-112-NA	9315-93-NA	689-12-NA	1177-40-NA	1671-27-NA	227-21-NA	222-11-NA	1463-47-NA	415-31-NA	22255-251-NA	387-18-NA	92381-475-NA	1775-17-NA	147-19-NA	6--NA	2547-22-NA	721-18-NA	736-17-NA	6063-47-NA	316-10-NA	566-53-NA	1293-25-NA	129-15-NA	3052-45-NA	4612-16-NA	30--NA	1011-32-NA	321-51-NA	1652-19-NA	5984-79-NA	191-11-NA	1573-27-NA	138-24-NA
2020-04-02	23:59:39	2020-04-02 23:50:00	1270-26-NA	117-16-NA	1715-24-NA	683-23-NA	0--NA	11092-28-NA	3728-65-NA	3824-107-NA	393-40-NA	653-93-NA	9008-42-NA	5444-51-NA	82--NA	283-20-NA	891-50-NA	7695-61-NA	3038-45-NA	614-19-NA	553-19-NA	770-17-NA	9159-197-NA	376-28-NA	2331-39-NA	8966-130-NA	10791-108-NA	742-13-NA	1177-40-NA	1857-30-NA	241-23-NA	246-13-NA	1484-48-NA	479-35-NA	25590-288-NA	428-20-NA	92743-477-NA	2033-19-NA	159-21-NA	6--NA	2901-25-NA	881-22-NA	826-20-NA	7268-57-NA	316-10-NA	657-62-NA	1554-30-NA	165-19-NA	2845-42-NA	5119-18-NA	30--NA	1092-34-NA	338-54-NA	1706-20-NA	6588-87-NA	216-12-NA	1748-30-NA	150-26-NA
2020-04-03	00:41:54	2020-04-02 23:50:00	1270-26-NA	117-16-NA	1715-24-NA	683-23-NA	0--NA	11092-28-NA	3728-65-NA	3824-107-NA	393-40-NA	653-93-NA	9008-42-NA	5444-51-NA	82--NA	283-20-NA	891-50-NA	7695-61-NA	3038-45-NA	614-19-NA	553-19-NA	770-17-NA	9159-197-NA	376-28-NA	2331-39-NA	8966-130-NA	10791-108-NA	742-13-NA	1177-40-NA	1857-30-NA	241-23-NA	246-13-NA	1484-48-NA	479-35-NA	25590-288-NA	428-20-NA	92743-477-NA	2033-19-NA	159-21-NA	6--NA	2901-25-NA	881-22-NA	826-20-NA	7268-57-NA	316-10-NA	657-62-NA	1554-30-NA	165-19-NA	2845-42-NA	5119-18-NA	30--NA	1092-34-NA	338-54-NA	1706-20-NA	6588-87-NA	216-12-NA	1748-30-NA	150-26-NA
2020-04-03	01:54:37	2020-01-03 02:50:00	1270-26-NA	121-17-NA	1766-24-NA	683-23-NA	0--NA	11112-28-NA	3728-65-NA	3824-107-NA	393-40-NA	653-93-NA	9008-42-NA	5444-51-NA	82--NA	283-20-NA	891-50-NA	7697-61-NA	3038-45-NA	614-19-NA	558-19-NA	770-17-NA	9159-197-NA	376-28-NA	2331-39-NA	8966-130-NA	10791-108-NA	742-13-NA	1177-40-NA	1857-30-NA	241-23-NA	255-13-NA	1484-48-NA	479-35-NA	25590-288-NA	442-21-NA	92743-477-NA	2041-19-NA	159-21-NA	8--NA	2902-25-NA	881-22-NA	826-20-NA	7345-57-NA	316-10-NA	657-62-NA	1554-30-NA	165-19-NA	2845-42-NA	5253-18-NA	37--NA	1093-34-NA	338-54-NA	1706-20-NA	6595-87-NA	217-12-NA	1748-30-NA	153-26-NA
2020-04-03	14:24:33	2020-04-03 15:10:00	1315-27-NA	147-20-NA	1937-27-NA	683-23-NA	0--NA	11206-28-NA	3742-65-NA	3824-107-NA	393-40-NA	757-107-NA	9585-45-NA	5831-55-NA	82--NA	283-20-NA	891-50-NA	7697-61-NA	3435-51-NA	699-22-NA	620-21-NA	770-17-NA	10297-221-NA	432-32-NA	2758-46-NA	8966-130-NA	10791-108-NA	788-14-NA	1358-46-NA	1863-30-NA	243-23-NA	278-14-NA	1484-48-NA	479-35-NA	25590-288-NA	442-21-NA	102863-529-NA	2147-20-NA	173-23-NA	8--NA	2902-25-NA	990-25-NA	826-20-NA	8570-67-NA	316-10-NA	657-62-NA	1554-30-NA	187-21-NA	2845-42-NA	5368-19-NA	37--NA	1095-34-NA	338-54-NA	2012-24-NA	6597-87-NA	217-12-NA	1756-30-NA	162-28-NA
2020-04-03	14:25:32	2020-04-03 15:10:00	1315-27-NA	147-20-NA	1937-27-NA	683-23-NA	0--NA	11206-28-NA	3742-65-NA	3824-107-NA	393-40-NA	757-107-NA	9585-45-NA	5831-55-NA	82--NA	283-20-NA	891-50-NA	7697-61-NA	3435-51-NA	699-22-NA	620-21-NA	770-17-NA	10297-221-NA	432-32-NA	2758-46-NA	8966-130-NA	10791-108-NA	788-14-NA	1358-46-NA	1863-30-NA	243-23-NA	278-14-NA	1484-48-NA	479-35-NA	25590-288-NA	442-21-NA	102863-529-NA	2147-20-NA	173-23-NA	8--NA	2902-25-NA	990-25-NA	826-20-NA	8570-67-NA	316-10-NA	657-62-NA	1554-30-NA	187-21-NA	2845-42-NA	5368-19-NA	37--NA	1095-34-NA	338-54-NA	2012-24-NA	6597-87-NA	217-12-NA	1756-30-NA	162-28-NA
2020-04-03	14:26:38	2020-04-03 15:10:00	1315-27-NA	147-20-NA	1937-27-NA	683-23-NA	0--NA	11206-28-NA	3742-65-NA	3824-107-NA	393-40-NA	757-107-NA	9585-45-NA	5831-55-NA	82--NA	283-20-NA	891-50-NA	7697-61-NA	3435-51-NA	699-22-NA	620-21-NA	770-17-NA	10297-221-NA	432-32-NA	2758-46-NA	8966-130-NA	10791-108-NA	788-14-NA	1358-46-NA	1863-30-NA	243-23-NA	278-14-NA	1484-48-NA	479-35-NA	25590-288-NA	442-21-NA	102863-529-NA	2147-20-NA	173-23-NA	8--NA	2902-25-NA	990-25-NA	826-20-NA	8570-67-NA	316-10-NA	657-62-NA	1554-30-NA	187-21-NA	2845-42-NA	5368-19-NA	37--NA	1095-34-NA	338-54-NA	2012-24-NA	6597-87-NA	217-12-NA	1756-30-NA	162-28-NA
2020-04-03	14:27:33	2020-04-03 15:10:00	1315-27-NA	147-20-NA	1937-27-NA	683-23-NA	0--NA	11206-28-NA	3742-65-NA	3824-107-NA	393-40-NA	757-107-NA	9585-45-NA	5831-55-NA	82--NA	283-20-NA	891-50-NA	7697-61-NA	3435-51-NA	699-22-NA	620-21-NA	770-17-NA	10297-221-NA	432-32-NA	2758-46-NA	8966-130-NA	10791-108-NA	788-14-NA	1358-46-NA	1863-30-NA	243-23-NA	278-14-NA	1484-48-NA	479-35-NA	25590-288-NA	442-21-NA	102863-529-NA	2147-20-NA	173-23-NA	8--NA	2902-25-NA	990-25-NA	826-20-NA	8570-67-NA	316-10-NA	657-62-NA	1554-30-NA	187-21-NA	2845-42-NA	5368-19-NA	37--NA	1095-34-NA	338-54-NA	2012-24-NA	6597-87-NA	217-12-NA	1756-30-NA	162-28-NA
2020-04-03	15:30:35	2020-04-03 16:00:00	1394-28-NA	147-20-NA	1937-27-NA	687-23-NA	0--NA	11339-29-NA	3742-65-NA	3824-107-NA	393-40-NA	757-107-NA	9585-45-NA	5831-55-NA	82--NA	283-20-NA	891-50-NA	7697-61-NA	3435-51-NA	699-22-NA	620-21-NA	770-17-NA	10297-221-NA	432-32-NA	2758-46-NA	8966-130-NA	10791-108-NA	788-14-NA	1358-46-NA	1863-30-NA	243-23-NA	279-14-NA	1484-48-NA	479-35-NA	29895-337-NA	442-21-NA	102863-529-NA	2181-21-NA	173-23-NA	8--NA	3312-28-NA	990-25-NA	826-20-NA	8570-67-NA	316-10-NA	711-67-NA	1554-30-NA	187-21-NA	2845-42-NA	5524-19-NA	37--NA	1095-34-NA	389-62-NA	2012-24-NA	6603-87-NA	217-12-NA	1756-30-NA	162-28-NA
2020-04-03	23:30:38	2020-04-03 23:40:00	1535-31-NA	157-21-NA	1937-27-NA	738-24-NA	0--NA	12500-32-NA	4173-72-NA	4914-138-NA	450-46-NA	757-107-NA	10268-48-NA	5967-56-NA	84--NA	319-23-NA	1013-57-NA	8904-70-NA	3437-51-NA	699-22-NA	629-22-NA	831-19-NA	10297-221-NA	432-32-NA	2758-46-NA	10402-151-NA	12744-128-NA	789-14-NA	1358-46-NA	2152-35-NA	262-25-NA	279-14-NA	1559-51-NA	540-40-NA	29895-337-NA	534-25-NA	103060-530-NA	2336-22-NA	173-23-NA	8--NA	3312-28-NA	990-25-NA	899-21-NA	8570-67-NA	378-12-NA	711-67-NA	1700-33-NA	187-21-NA	3067-45-NA	6025-21-NA	38--NA	1255-39-NA	389-62-NA	2012-24-NA	6967-91-NA	237-13-NA	2012-35-NA	162-28-NA
2020-04-04	08:30:33	2020-01-04 05:50:00	1535-31-NA	157-21-NA	1937-27-NA	738-24-NA	0--NA	12507-32-NA	4181-73-NA	4914-138-NA	450-46-NA	757-107-NA	10268-48-NA	5967-56-NA	84--NA	319-23-NA	1013-57-NA	9266-73-NA	3437-51-NA	699-22-NA	629-22-NA	831-19-NA	10297-221-NA	432-32-NA	2758-46-NA	10402-151-NA	12744-128-NA	789-14-NA	1358-46-NA	2155-35-NA	262-25-NA	285-15-NA	1559-51-NA	540-40-NA	29895-337-NA	534-25-NA	103169-530-NA	2336-22-NA	173-23-NA	8--NA	3312-28-NA	990-25-NA	899-21-NA	8570-67-NA	378-12-NA	711-67-NA	1700-33-NA	187-21-NA	3068-45-NA	6030-21-NA	38--NA	1255-39-NA	389-62-NA	2012-24-NA	6967-91-NA	237-13-NA	2012-35-NA	166-29-NA
2020-04-04	15:30:31	2020-04-04 15:50:00	1535-31-NA	157-21-NA	2187-30-NA	743-25-NA	0--NA	12603-32-NA	4181-73-NA	4914-138-NA	450-46-NA	902-128-NA	11111-52-NA	5967-56-NA	93--NA	319-23-NA	1013-57-NA	9266-73-NA	3931-58-NA	787-25-NA	698-24-NA	831-19-NA	12496-269-NA	432-32-NA	3125-52-NA	10402-151-NA	12744-128-NA	789-14-NA	1455-49-NA	2155-35-NA	262-25-NA	285-15-NA	1742-57-NA	540-40-NA	34124-384-NA	534-25-NA	113806-585-NA	2447-23-NA	186-24-NA	8--NA	3738-32-NA	1161-29-NA	899-21-NA	10046-78-NA	452-14-NA	806-76-NA	1700-33-NA	212-24-NA	3068-45-NA	6313-22-NA	40--NA	1255-39-NA	389-62-NA	2033-24-NA	6967-91-NA	282-16-NA	2013-35-NA	166-29-NA
2020-04-04	23:30:33	2020-04-04 23:40:00	1633-33-NA	171-23-NA	2236-31-NA	743-25-NA	0--NA	13878-35-NA	4565-79-NA	5276-148-NA	593-61-NA	902-128-NA	11545-54-NA	6383-60-NA	93--NA	351-25-NA	1078-60-NA	10359-82-NA	3953-59-NA	787-25-NA	698-24-NA	917-21-NA	12496-269-NA	456-34-NA	3172-52-NA	11736-170-NA	14225-142-NA	865-15-NA	1455-49-NA	2342-38-NA	281-26-NA	323-17-NA	1742-57-NA	621-46-NA	34124-384-NA	588-28-NA	114174-587-NA	2507-24-NA	186-24-NA	8--NA	3739-32-NA	1161-29-NA	999-24-NA	10444-82-NA	452-14-NA	806-76-NA	1917-37-NA	212-24-NA	3322-49-NA	6838-24-NA	40--NA	1435-45-NA	461-74-NA	2407-28-NA	7632-100-NA	282-16-NA	2128-37-NA	187-32-NA
2020-04-05	08:30:33	2020-01-05 06:00:00	1633-33-NA	171-23-NA	2236-31-NA	743-25-NA	0--NA	13904-35-NA	4565-79-NA	5276-148-NA	593-61-NA	902-128-NA	11545-54-NA	6383-60-NA	93--NA	351-25-NA	1078-60-NA	10360-82-NA	3953-59-NA	787-25-NA	698-24-NA	917-21-NA	12496-269-NA	456-34-NA	3172-52-NA	11736-170-NA	14225-142-NA	865-15-NA	1455-49-NA	2345-38-NA	281-26-NA	323-17-NA	1742-57-NA	621-46-NA	34124-384-NA	588-28-NA	114174-587-NA	2549-24-NA	186-24-NA	8--NA	3739-32-NA	1161-29-NA	999-24-NA	10507-82-NA	452-14-NA	806-76-NA	1917-37-NA	212-24-NA	3322-49-NA	6872-24-NA	40--NA	1435-45-NA	461-74-NA	2407-28-NA	7632-100-NA	282-16-NA	2128-37-NA	187-32-NA

2020-04-05	15:30:32	2020-04-05 16:30:00	1765-36-NA	185-25-NA	2486-34-NA	819-27-NA	0--NA	14055-36-NA	4569-79-NA	5276-148-NA	593-61-NA	998-141-NA	12151-57-NA	6647-63-NA	112--NA	351-25-NA	1078-60-NA	10360-82-NA	4411-66-NA	868-28-NA	751-26-NA	917-21-NA	13010-280-NA	470-35-NA	3617-60-NA	11736-170-NA	15718-157-NA	935-17-NA	1638-55-NA	2346-38-NA	286-27-NA	364-19-NA	1836-60-NA	621-46-NA	37505-422-NA	589-28-NA	122177-628-NA	2646-25-NA	207-27-NA	8--NA	4043-35-NA	1254-32-NA	999-24-NA	11589-91-NA	475-15-NA	806-76-NA	1917-37-NA	240-27-NA	3387-50-NA	6928-24-NA	42--NA	1608-50-NA	512-82-NA	2637-31-NA	7666-101-NA	324-18-NA	2274-39-NA	197-34-NA
2020-04-05	23:30:32	2020-04-05 23:50:00	1827-37-NA	185-25-NA	2545-35-NA	853-28-NA	0--NA	15154-38-NA	4950-86-NA	5675-159-NA	673-69-NA	1002-142-NA	12350-58-NA	6459-61-NA	112--NA	371-26-NA	1101-62-NA	11259-89-NA	4411-66-NA	869-28-NA	751-26-NA	955-21-NA	13010-280-NA	470-35-NA	3617-60-NA	12500-181-NA	15718-157-NA	935-17-NA	1638-55-NA	2466-40-NA	298-28-NA	364-19-NA	1855-60-NA	669-49-NA	37505-422-NA	695-33-NA	123160-633-NA	2660-25-NA	207-27-NA	8--NA	4043-35-NA	1254-32-NA	1068-25-NA	11589-91-NA	475-15-NA	922-87-NA	2049-40-NA	240-27-NA	3633-53-NA	7288-25-NA	42--NA	1608-50-NA	512-82-NA	2640-31-NA	7984-105-NA	324-18-NA	2320-40-NA	200-35-NA
2020-04-06	08:30:33	2020-01-06 07:40:00	1841-38-NA	185-25-NA	2545-35-NA	853-28-NA	0--NA	15158-38-NA	4950-86-NA	5675-159-NA	673-69-NA	1002-142-NA	12350-58-NA	6742-63-NA	112--NA	371-26-NA	1101-62-NA	11260-89-NA	4411-66-NA	869-28-NA	759-26-NA	955-21-NA	13010-280-NA	470-35-NA	3617-60-NA	12500-181-NA	15718-157-NA	935-17-NA	1638-55-NA	2464-40-NA	298-28-NA	364-19-NA	1836-60-NA	669-49-NA	37505-422-NA	686-33-NA	123160-633-NA	2683-26-NA	207-27-NA	8--NA	4043-35-NA	1254-32-NA	1068-25-NA	11589-91-NA	475-15-NA	922-87-NA	2049-40-NA	240-27-NA	3633-53-NA	7294-25-NA	42--NA	1612-50-NA	512-82-NA	2640-31-NA	7984-105-NA	324-18-NA	2320-40-NA	200-35-NA
2020-04-06	15:30:46	2020-04-06 16:20:00	1952-40-NA	185-25-NA	2732-38-NA	854-28-NA	0--NA	15207-38-NA	4950-86-NA	5675-159-NA	673-69-NA	1097-155-NA	13317-62-NA	7314-69-NA	113--NA	371-26-NA	1101-62-NA	11260-89-NA	4944-73-NA	946-30-NA	849-29-NA	955-21-NA	14867-320-NA	499-37-NA	4045-67-NA	12500-181-NA	15718-157-NA	986-17-NA	1738-58-NA	2464-40-NA	299-28-NA	409-21-NA	1953-63-NA	669-49-NA	41090-463-NA	686-33-NA	130689-672-NA	2900-28-NA	225-30-NA	8--NA	4452-38-NA	1329-34-NA	1068-25-NA	13003-102-NA	513-16-NA	922-87-NA	2049-40-NA	288-33-NA	3633-53-NA	7359-25-NA	42--NA	1612-50-NA	543-87-NA	2878-34-NA	7984-105-NA	345-19-NA	2320-40-NA	210-36-NA
2020-04-06	23:30:33	2020-04-06 23:30:00	2006-41-NA	137-19-NA	2732-38-NA	927-31-NA	0-0-NA	16334-41-NA	5183-90-NA	6906-194-NA	783-80-NA	1097-155-NA	13629-63-NA	7558-71-NA	113--NA	387-27-NA	1170-65-NA	12262-97-NA	4956-74-NA	946-30-NA	849-29-NA	1008-23-NA	14867-320-NA	499-37-NA	4045-67-NA	13837-201-NA	17221-172-NA	986-17-NA	1738-58-NA	2736-45-NA	319-30-NA	417-22-NA	1970-64-NA	715-53-NA	41090-463-NA	757-36-NA	131815-678-NA	3054-29-NA	225-30-NA	8--NA	4453-38-NA	1329-34-NA	1132-27-NA	13206-103-NA	513-16-NA	1082-102-NA	2232-43-NA	288-33-NA	3802-56-NA	8152-28-NA	43--NA	1687-53-NA	543-87-NA	2878-34-NA	8354-110-NA	345-19-NA	2511-43-NA	212-37-NA
2020-04-07	08:30:32	2020-01-07 09:00:00	2006-41-NA	191-26-NA	2732-38-NA	927-31-NA	0-0-NA	16349-41-NA	5183-90-NA	6906-194-NA	783-80-NA	1097-155-NA	13629-63-NA	7558-71-NA	113--NA	387-27-NA	1170-65-NA	12264-97-NA	4956-74-NA	946-30-NA	849-29-NA	1008-23-NA	14867-320-NA	499-37-NA	4045-67-NA	13837-201-NA	17221-172-NA	986-17-NA	1738-58-NA	2868-47-NA	319-30-NA	417-22-NA	1970-64-NA	715-53-NA	41090-463-NA	757-36-NA	131830-678-NA	3054-29-NA	225-30-NA	8--NA	4453-38-NA	1329-34-NA	1132-27-NA	13206-103-NA	513-16-NA	1082-102-NA	2232-43-NA	288-33-NA	3802-56-NA	8157-28-NA	43--NA	1687-53-NA	543-87-NA	2878-34-NA	8384-110-NA	345-19-NA	2511-43-NA	212-37-NA
2020-04-07	15:30:34	2020-04-07 16:00:00	2105-43-NA	191-26-NA	2851-39-NA	932-31-NA	0-0-NA	16429-42-NA	5183-90-NA	6906-194-NA	783-80-NA	1211-172-NA	14504-68-NA	8822-83-NA	121--NA	387-27-NA	1170-65-NA	12266-97-NA	5507-82-NA	946-30-NA	864-30-NA	1008-23-NA	16284-350-NA	519-39-NA	4371-72-NA	13837-201-NA	17221-172-NA	1069-19-NA	1915-64-NA	2869-47-NA	319-30-NA	417-22-NA	2096-68-NA	715-53-NA	44416-500-NA	757-36-NA	138457-712-NA	3270-31-NA	237-31-NA	8--NA	4782-41-NA	1329-34-NA	1132-27-NA	14852-116-NA	573-18-NA	1082-102-NA	2232-43-NA	320-36-NA	3802-56-NA	8420-29-NA	43--NA	1687-53-NA	575-92-NA	3335-39-NA	8384-110-NA	410-23-NA	2511-43-NA	216-37-NA
2020-04-07	23:30:34	2020-01-08 12:30:00	2197-45-NA	213-29-NA	2885-40-NA	997-33-NA	0-0-NA	17625-45-NA	5429-94-NA	7781-218-NA	928-95-NA	1211-172-NA	14747-69-NA	9156-86-NA	121--NA	410-29-NA	1210-68-NA	13553-107-NA	5510-82-NA	1048-33-NA	928-32-NA	1149-26-NA	16284-350-NA	519-39-NA	4371-72-NA	15202-221-NA	18970-190-NA	1069-19-NA	1915-64-NA	3209-52-NA	319-30-NA	478-25-NA	2131-69-NA	747-55-NA	44416-500-NA	902-43-NA	139876-719-NA	3304-32-NA	237-31-NA	8--NA	4782-41-NA	1474-37-NA	1181-28-NA	14956-117-NA	573-18-NA	1229-116-NA	2417-47-NA	320-36-NA	4139-61-NA	9195-32-NA	45--NA	1746-54-NA	575-92-NA	3335-39-NA	8696-114-NA	412-23-NA	2578-44-NA	221-38-NA
