date	time	source_timestamp	Alabama	Alaska	Arizona	Arkansas	American Samoa	California	Colorado	Connecticut	Delaware	District Of Columbia	Florida	Georgia	Guam	Hawaii	Idaho	Illinois	Indiana	Iowa	Kansas	Kentucky	Louisiana	Maine	Maryland	Massachusetts	Michigan	Minnesota	Mississippi	Missouri	Montana	Nebraska	Nevada	New Hampshire	New Jersey	New Mexico	New York	North Carolina	North Dakota	Northern Mariana Islands	Ohio	Oklahoma	Oregon	Pennsylvania	Puerto Rico	Rhode Island	South Carolina	South Dakota	Tennessee	Texas	US Virgin Islands	Utah	Vermont	Virginia	Washington	West Virginia	Wisconsin	Wyoming
2020-06-18	16:56:22	2020-07-16 16:56:22	28206-810-NA	795-10-NA	43731-1287-NA	13928-208-NA	NA-NA-NA	167135-5359-NA	29886-1638-NA	45440-4226-NA	10499-431-NA	9903-527-NA	85918-3060-NA	58040-2565-NA	1162-6-NA	750-17-NA	3744-90-NA	136081-6737-NA	42480-2491-NA	24959-680-NA	11886-252-NA	13391-540-NA	49506-3069-NA	2878-102-NA	63839-3016-NA	106422-7769-NA	66980-6064-NA	31707-1376-NA	21022-943-NA	17488-963-NA	655-20-NA	17415-244-NA	12164-475-NA	5450-331-NA	168107-12800-NA	10153-456-NA	390536-30767-NA	48426-1209-NA	3199-81-NA	30-2-NA	43122-2633-NA	9354-366-NA	6373-187-NA	84780-6417-NA	6111-147-NA	16269-885-NA	21548-621-NA	6109-78-NA	32604-504-NA	102677-2137-NA	73-6-NA	16015-152-NA	1135-56-NA	56238-1586-NA	28663-1246-NA	2418-88-NA	26611-725-NA	1144-18-NA
2020-06-19	16:56:22	2020-07-16 16:56:22	29002-822-NA	821-10-NA	46914-1322-NA	14631-214-NA	NA-NA-NA	170843-5425-NA	30172-1643-NA	45557-4238-NA	10611-433-NA	9952-530-NA	89740-3103-NA	59117-2596-NA	1169-6-NA	777-17-NA	3871-90-NA	136917-6801-NA	42801-2516-NA	25424-681-NA	12168-254-NA	13629-542-NA	48627-3084-NA	2913-102-NA	64150-3030-NA	106650-7799-NA	67300-6071-NA	32063-1393-NA	21022-943-NA	17780-973-NA	666-20-NA	17591-249-NA	12525-479-NA	5486-337-NA	168496-12835-NA	10260-464-NA	391330-30816-NA	50014-1223-NA	3232-82-NA	30-2-NA	43731-2667-NA	9706-367-NA	6579-188-NA	85288-6446-NA	6195-147-NA	16337-894-NA	22631-639-NA	6158-81-NA	33603-508-NA	107322-2168-NA	73-6-NA	16585-155-NA	1144-56-NA	56793-1602-NA	29045-1258-NA	2468-88-NA	26913-736-NA	1173-20-NA
2020-06-20	16:56:22	2020-07-16 16:56:22	29549-838-NA	845-10-NA	50198-1347-NA	15142-224-NA	NA-NA-NA	174854-5495-NA	30334-1647-NA	45715-4251-NA	10681-434-NA	9984-531-NA	93789-3143-NA	60669-2602-NA	1191-6-NA	791-17-NA	4006-90-NA	137535-6846-NA	43135-2536-NA	25552-685-NA	12218-257-NA	13800-542-NA	49497-3104-NA	2938-102-NA	64565-3052-NA	106936-7827-NA	67721-6091-NA	32499-1404-NA	21022-943-NA	18155-975-NA	698-20-NA	17707-249-NA	12977-486-NA	5518-339-NA	168834-12857-NA	10430-466-NA	392037-30839-NA	51640-1239-NA	3257-82-NA	30-2-NA	44262-2697-NA	10037-368-NA	6669-188-NA	85678-6467-NA	6463-147-NA	16337-894-NA	23786-644-NA	6225-81-NA	34223-516-NA	111594-2186-NA	74-6-NA	17173-155-NA	1147-56-NA	57443-1607-NA	29466-1268-NA	2500-88-NA	27314-751-NA	1179-20-NA
2020-06-21	16:56:22	2020-07-16 16:56:22	30021-839-NA	859-10-NA	52666-1350-NA	15561-225-NA	NA-NA-NA	178807-5517-NA	30524-1647-NA	45755-4260-NA	10775-435-NA	10020-533-NA	97283-3160-NA	61493-2603-NA	1191-6-NA	802-17-NA	4025-90-NA	138154-6865-NA	43496-2540-NA	26020-686-NA	12258-258-NA	13919-544-NA	49890-3105-NA	2957-102-NA	64903-3066-NA	107061-7857-NA	67873-6094-NA	32952-1412-NA	21022-943-NA	18552-975-NA	717-20-NA	17810-252-NA	13236-487-NA	5544-339-NA	169142-12870-NA	10565-469-NA	392702-30884-NA	52854-1245-NA	3294-83-NA	30-2-NA	44808-2700-NA	10515-369-NA	6945-190-NA	86024-6472-NA	6525-149-NA	16337-894-NA	24693-653-NA	6297-81-NA	34719-519-NA	114886-2195-NA	76-6-NA	17567-158-NA	1159-56-NA	57994-1611-NA	29797-1271-NA	2543-89-NA	27598-751-NA	1197-20-NA
2020-06-22	16:56:22	2020-07-16 16:56:22	30454-841-NA	869-10-NA	54767-1354-NA	16083-227-NA	NA-NA-NA	184620-5561-NA	30689-1651-NA	45782-4263-NA	10820-435-NA	10058-535-NA	100209-3172-NA	62705-2607-NA	1191-6-NA	804-17-NA	4267-90-NA	138615-6889-NA	43709-2553-NA	26217-687-NA	12576-260-NA	14073-549-NA	50352-3117-NA	2971-102-NA	65202-3074-NA	107210-7873-NA	68144-6101-NA	33259-1416-NA	22287-978-NA	18733-980-NA	734-21-NA	17957-255-NA	13575-490-NA	5558-339-NA	169415-12895-NA	10694-469-NA	393257-30934-NA	53840-1250-NA	3319-83-NA	30-2-NA	45537-2704-NA	10733-369-NA	7090-192-NA	86666-6475-NA	6564-149-NA	16459-903-NA	25701-659-NA	6326-81-NA	35255-525-NA	119646-2213-NA	76-6-NA	18035-158-NA	1163-56-NA	58465-1620-NA	30443-1277-NA	2571-90-NA	27849-751-NA	1230-20-NA
2020-06-23	16:56:22	2020-07-16 16:56:22	31097-864-NA	905-10-NA	58397-1398-NA	16678-237-NA	NA-NA-NA	191039-5637-NA	30877-1665-NA	45899-4277-NA	10847-504-NA	10094-537-NA	103495-3237-NA	64577-2646-NA	1194-6-NA	807-17-NA	4412-90-NA	139282-6925-NA	43967-2569-NA	26470-690-NA	12659-261-NA	14323-559-NA	51708-3134-NA	2994-102-NA	65602-3092-NA	107439-7889-NA	68373-6113-NA	33501-1425-NA	22898-989-NA	19148-993-NA	743-21-NA	18091-262-NA	14058-492-NA	5571-343-NA	169734-12949-NA	10838-476-NA	393855-30970-NA	54824-1276-NA	3326-84-NA	30-2-NA	46127-2735-NA	11028-371-NA	7281-192-NA	87283-6511-NA	6685-149-NA	16533-906-NA	26613-673-NA	6353-83-NA	36018-535-NA	124726-2246-NA	76-6-NA	18454-163-NA	1164-56-NA	58994-1645-NA	30778-1285-NA	2593-92-NA	28187-758-NA	1254-20-NA
2020-06-24	16:56:22	2020-07-16 16:56:22	32064-891-NA	926-10-NA	60207-1467-NA	17375-240-NA	NA-NA-NA	195889-5728-NA	31139-1667-NA	45913-4287-NA	10889-505-NA	10128-541-NA	109006-3280-NA	66290-2658-NA	1200-6-NA	821-17-NA	4650-91-NA	140025-6986-NA	44260-2578-NA	26897-694-NA	13110-262-NA	14522-561-NA	52590-3152-NA	3017-103-NA	65934-3108-NA	107611-7937-NA	68711-6118-NA	33798-1432-NA	23424-1011-NA	19478-1001-NA	766-21-NA	18220-263-NA	14460-494-NA	5598-347-NA	169892-12995-NA	10990-480-NA	394430-31001-NA	56261-1295-NA	3370-86-NA	30-2-NA	46759-2755-NA	11509-372-NA	7451-195-NA	87775-6568-NA	6820-149-NA	16606-912-NA	27897-683-NA	6419-84-NA	36822-548-NA	131310-2292-NA	78-6-NA	18915-163-NA	1184-56-NA	59514-1661-NA	31400-1294-NA	2629-92-NA	28652-769-NA	1282-20-NA
2020-06-25	16:56:22	2020-07-16 16:56:22	33206-896-NA	971-10-NA	63297-1495-NA	18062-240-NA	NA-NA-NA	201413-5810-NA	31463-1669-NA	45994-4298-NA	10980-507-NA	10159-543-NA	114010-3326-NA	67796-2704-NA	1214-6-NA	836-17-NA	4869-91-NA	140935-7024-NA	44779-2586-NA	27384-702-NA	13207-263-NA	14793-569-NA	53528-3164-NA	3070-103-NA	66397-3129-NA	107837-7962-NA	69159-6137-NA	34158-1441-NA	24516-1016-NA	20076-1006-NA	803-21-NA	18346-266-NA	14911-495-NA	5638-357-NA	172050-14872-NA	11192-485-NA	395168-31029-NA	57538-1305-NA	3402-87-NA	30-2-NA	47651-2772-NA	11947-375-NA	7575-199-NA	88230-6602-NA	6877-151-NA	16640-920-NA	29022-693-NA	6479-87-NA	37695-558-NA	136783-2321-NA	81-6-NA	19544-164-NA	1191-56-NA	59946-1675-NA	31998-1301-NA	2693-92-NA	29204-775-NA	1326-20-NA
2020-06-26	16:56:22	2020-07-16 16:56:22	34183-907-NA	1001-12-NA	66676-1537-NA	18740-249-NA	NA-NA-NA	207027-5872-NA	31780-1673-NA	46059-4307-NA	11017-507-NA	10185-546-NA	122952-3365-NA	69542-2727-NA	1217-6-NA	850-17-NA	5149-91-NA	141812-7059-NA	45269-2595-NA	27828-704-NA	13729-266-NA	15033-575-NA	54882-3190-NA	3102-103-NA	66704-3142-NA	108070-8012-NA	69473-6138-NA	34651-1446-NA	25066-1022-NA	20567-1019-NA	829-22-NA	18524-270-NA	15359-498-NA	5671-365-NA	172438-14914-NA	11408-489-NA	395972-31075-NA	59253-1319-NA	3430-87-NA	30-2-NA	48638-2788-NA	12343-377-NA	7943-204-NA	88950-6625-NA	6922-151-NA	16661-927-NA	30335-694-NA	6535-88-NA	38802-569-NA	142582-2362-NA	81-6-NA	20218-166-NA	1198-56-NA	60570-1700-NA	32489-1305-NA	2729-92-NA	29718-775-NA	1368-20-NA
2020-06-27	16:56:22	2020-07-16 16:56:22	35083-919-NA	1027-12-NA	70152-1581-NA	19310-259-NA	NA-NA-NA	211453-5902-NA	32006-1674-NA	46206-4311-NA	11091-507-NA	10216-548-NA	132537-3389-NA	71066-2733-NA	1217-6-NA	856-18-NA	5319-92-NA	142536-7083-NA	45707-2616-NA	28203-704-NA	13767-269-NA	15337-575-NA	54882-3190-NA	3154-104-NA	67032-3157-NA	108443-8040-NA	69802-6157-NA	35068-1452-NA	25531-1035-NA	20909-1021-NA	852-22-NA	18775-271-NA	16400-500-NA	5717-367-NA	172727-14948-NA	11619-491-NA	396669-31105-NA	60710-1334-NA	3467-87-NA	30-2-NA	49455-2804-NA	12642-384-NA	8101-204-NA	89400-6652-NA	7066-152-NA	16661-927-NA	31939-711-NA	6626-91-NA	39813-577-NA	148639-2398-NA	81-6-NA	20735-167-NA	1200-56-NA	61247-1724-NA	33031-1311-NA	2781-93-NA	30235-786-NA	1392-20-NA
